REGION,TECHNOLOGY,YEAR,VALUE
NAmerica,PWRHYDCANWS01,2019,1
NAmerica,PWRSPVCANWS01,2019,1
NAmerica,PWRWNDCANWS01,2019,1
NAmerica,PWRBIOCANWS01,2019,1
NAmerica,PWRHYDCANMW01,2019,1
NAmerica,PWRSPVCANMW01,2019,1
NAmerica,PWRWNDCANMW01,2019,1
NAmerica,PWRBIOCANMW01,2019,1
NAmerica,PWRHYDCANOT01,2019,1
NAmerica,PWRSPVCANOT01,2019,1
NAmerica,PWRWNDCANOT01,2019,1
NAmerica,PWRBIOCANOT01,2019,1
NAmerica,PWRHYDCANQC01,2019,1
NAmerica,PWRSPVCANQC01,2019,1
NAmerica,PWRWNDCANQC01,2019,1
NAmerica,PWRBIOCANQC01,2019,1
NAmerica,PWRHYDCANAT01,2019,1
NAmerica,PWRSPVCANAT01,2019,1
NAmerica,PWRWNDCANAT01,2019,1
NAmerica,PWRBIOCANAT01,2019,1
NAmerica,PWRHYDCANWS01,2020,1
NAmerica,PWRSPVCANWS01,2020,1
NAmerica,PWRWNDCANWS01,2020,1
NAmerica,PWRBIOCANWS01,2020,1
NAmerica,PWRHYDCANMW01,2020,1
NAmerica,PWRSPVCANMW01,2020,1
NAmerica,PWRWNDCANMW01,2020,1
NAmerica,PWRBIOCANMW01,2020,1
NAmerica,PWRHYDCANOT01,2020,1
NAmerica,PWRSPVCANOT01,2020,1
NAmerica,PWRWNDCANOT01,2020,1
NAmerica,PWRBIOCANOT01,2020,1
NAmerica,PWRHYDCANQC01,2020,1
NAmerica,PWRSPVCANQC01,2020,1
NAmerica,PWRWNDCANQC01,2020,1
NAmerica,PWRBIOCANQC01,2020,1
NAmerica,PWRHYDCANAT01,2020,1
NAmerica,PWRSPVCANAT01,2020,1
NAmerica,PWRWNDCANAT01,2020,1
NAmerica,PWRBIOCANAT01,2020,1
NAmerica,PWRHYDCANWS01,2021,1
NAmerica,PWRSPVCANWS01,2021,1
NAmerica,PWRWNDCANWS01,2021,1
NAmerica,PWRBIOCANWS01,2021,1
NAmerica,PWRHYDCANMW01,2021,1
NAmerica,PWRSPVCANMW01,2021,1
NAmerica,PWRWNDCANMW01,2021,1
NAmerica,PWRBIOCANMW01,2021,1
NAmerica,PWRHYDCANOT01,2021,1
NAmerica,PWRSPVCANOT01,2021,1
NAmerica,PWRWNDCANOT01,2021,1
NAmerica,PWRBIOCANOT01,2021,1
NAmerica,PWRHYDCANQC01,2021,1
NAmerica,PWRSPVCANQC01,2021,1
NAmerica,PWRWNDCANQC01,2021,1
NAmerica,PWRBIOCANQC01,2021,1
NAmerica,PWRHYDCANAT01,2021,1
NAmerica,PWRSPVCANAT01,2021,1
NAmerica,PWRWNDCANAT01,2021,1
NAmerica,PWRBIOCANAT01,2021,1
NAmerica,PWRHYDCANWS01,2022,1
NAmerica,PWRSPVCANWS01,2022,1
NAmerica,PWRWNDCANWS01,2022,1
NAmerica,PWRBIOCANWS01,2022,1
NAmerica,PWRHYDCANMW01,2022,1
NAmerica,PWRSPVCANMW01,2022,1
NAmerica,PWRWNDCANMW01,2022,1
NAmerica,PWRBIOCANMW01,2022,1
NAmerica,PWRHYDCANOT01,2022,1
NAmerica,PWRSPVCANOT01,2022,1
NAmerica,PWRWNDCANOT01,2022,1
NAmerica,PWRBIOCANOT01,2022,1
NAmerica,PWRHYDCANQC01,2022,1
NAmerica,PWRSPVCANQC01,2022,1
NAmerica,PWRWNDCANQC01,2022,1
NAmerica,PWRBIOCANQC01,2022,1
NAmerica,PWRHYDCANAT01,2022,1
NAmerica,PWRSPVCANAT01,2022,1
NAmerica,PWRWNDCANAT01,2022,1
NAmerica,PWRBIOCANAT01,2022,1
NAmerica,PWRHYDCANWS01,2023,1
NAmerica,PWRSPVCANWS01,2023,1
NAmerica,PWRWNDCANWS01,2023,1
NAmerica,PWRBIOCANWS01,2023,1
NAmerica,PWRHYDCANMW01,2023,1
NAmerica,PWRSPVCANMW01,2023,1
NAmerica,PWRWNDCANMW01,2023,1
NAmerica,PWRBIOCANMW01,2023,1
NAmerica,PWRHYDCANOT01,2023,1
NAmerica,PWRSPVCANOT01,2023,1
NAmerica,PWRWNDCANOT01,2023,1
NAmerica,PWRBIOCANOT01,2023,1
NAmerica,PWRHYDCANQC01,2023,1
NAmerica,PWRSPVCANQC01,2023,1
NAmerica,PWRWNDCANQC01,2023,1
NAmerica,PWRBIOCANQC01,2023,1
NAmerica,PWRHYDCANAT01,2023,1
NAmerica,PWRSPVCANAT01,2023,1
NAmerica,PWRWNDCANAT01,2023,1
NAmerica,PWRBIOCANAT01,2023,1
NAmerica,PWRHYDCANWS01,2024,1
NAmerica,PWRSPVCANWS01,2024,1
NAmerica,PWRWNDCANWS01,2024,1
NAmerica,PWRBIOCANWS01,2024,1
NAmerica,PWRHYDCANMW01,2024,1
NAmerica,PWRSPVCANMW01,2024,1
NAmerica,PWRWNDCANMW01,2024,1
NAmerica,PWRBIOCANMW01,2024,1
NAmerica,PWRHYDCANOT01,2024,1
NAmerica,PWRSPVCANOT01,2024,1
NAmerica,PWRWNDCANOT01,2024,1
NAmerica,PWRBIOCANOT01,2024,1
NAmerica,PWRHYDCANQC01,2024,1
NAmerica,PWRSPVCANQC01,2024,1
NAmerica,PWRWNDCANQC01,2024,1
NAmerica,PWRBIOCANQC01,2024,1
NAmerica,PWRHYDCANAT01,2024,1
NAmerica,PWRSPVCANAT01,2024,1
NAmerica,PWRWNDCANAT01,2024,1
NAmerica,PWRBIOCANAT01,2024,1
NAmerica,PWRHYDCANWS01,2025,1
NAmerica,PWRSPVCANWS01,2025,1
NAmerica,PWRWNDCANWS01,2025,1
NAmerica,PWRBIOCANWS01,2025,1
NAmerica,PWRHYDCANMW01,2025,1
NAmerica,PWRSPVCANMW01,2025,1
NAmerica,PWRWNDCANMW01,2025,1
NAmerica,PWRBIOCANMW01,2025,1
NAmerica,PWRHYDCANOT01,2025,1
NAmerica,PWRSPVCANOT01,2025,1
NAmerica,PWRWNDCANOT01,2025,1
NAmerica,PWRBIOCANOT01,2025,1
NAmerica,PWRHYDCANQC01,2025,1
NAmerica,PWRSPVCANQC01,2025,1
NAmerica,PWRWNDCANQC01,2025,1
NAmerica,PWRBIOCANQC01,2025,1
NAmerica,PWRHYDCANAT01,2025,1
NAmerica,PWRSPVCANAT01,2025,1
NAmerica,PWRWNDCANAT01,2025,1
NAmerica,PWRBIOCANAT01,2025,1
NAmerica,PWRHYDCANWS01,2026,1
NAmerica,PWRSPVCANWS01,2026,1
NAmerica,PWRWNDCANWS01,2026,1
NAmerica,PWRBIOCANWS01,2026,1
NAmerica,PWRHYDCANMW01,2026,1
NAmerica,PWRSPVCANMW01,2026,1
NAmerica,PWRWNDCANMW01,2026,1
NAmerica,PWRBIOCANMW01,2026,1
NAmerica,PWRHYDCANOT01,2026,1
NAmerica,PWRSPVCANOT01,2026,1
NAmerica,PWRWNDCANOT01,2026,1
NAmerica,PWRBIOCANOT01,2026,1
NAmerica,PWRHYDCANQC01,2026,1
NAmerica,PWRSPVCANQC01,2026,1
NAmerica,PWRWNDCANQC01,2026,1
NAmerica,PWRBIOCANQC01,2026,1
NAmerica,PWRHYDCANAT01,2026,1
NAmerica,PWRSPVCANAT01,2026,1
NAmerica,PWRWNDCANAT01,2026,1
NAmerica,PWRBIOCANAT01,2026,1
NAmerica,PWRHYDCANWS01,2027,1
NAmerica,PWRSPVCANWS01,2027,1
NAmerica,PWRWNDCANWS01,2027,1
NAmerica,PWRBIOCANWS01,2027,1
NAmerica,PWRHYDCANMW01,2027,1
NAmerica,PWRSPVCANMW01,2027,1
NAmerica,PWRWNDCANMW01,2027,1
NAmerica,PWRBIOCANMW01,2027,1
NAmerica,PWRHYDCANOT01,2027,1
NAmerica,PWRSPVCANOT01,2027,1
NAmerica,PWRWNDCANOT01,2027,1
NAmerica,PWRBIOCANOT01,2027,1
NAmerica,PWRHYDCANQC01,2027,1
NAmerica,PWRSPVCANQC01,2027,1
NAmerica,PWRWNDCANQC01,2027,1
NAmerica,PWRBIOCANQC01,2027,1
NAmerica,PWRHYDCANAT01,2027,1
NAmerica,PWRSPVCANAT01,2027,1
NAmerica,PWRWNDCANAT01,2027,1
NAmerica,PWRBIOCANAT01,2027,1
NAmerica,PWRHYDCANWS01,2028,1
NAmerica,PWRSPVCANWS01,2028,1
NAmerica,PWRWNDCANWS01,2028,1
NAmerica,PWRBIOCANWS01,2028,1
NAmerica,PWRHYDCANMW01,2028,1
NAmerica,PWRSPVCANMW01,2028,1
NAmerica,PWRWNDCANMW01,2028,1
NAmerica,PWRBIOCANMW01,2028,1
NAmerica,PWRHYDCANOT01,2028,1
NAmerica,PWRSPVCANOT01,2028,1
NAmerica,PWRWNDCANOT01,2028,1
NAmerica,PWRBIOCANOT01,2028,1
NAmerica,PWRHYDCANQC01,2028,1
NAmerica,PWRSPVCANQC01,2028,1
NAmerica,PWRWNDCANQC01,2028,1
NAmerica,PWRBIOCANQC01,2028,1
NAmerica,PWRHYDCANAT01,2028,1
NAmerica,PWRSPVCANAT01,2028,1
NAmerica,PWRWNDCANAT01,2028,1
NAmerica,PWRBIOCANAT01,2028,1
NAmerica,PWRHYDCANWS01,2029,1
NAmerica,PWRSPVCANWS01,2029,1
NAmerica,PWRWNDCANWS01,2029,1
NAmerica,PWRBIOCANWS01,2029,1
NAmerica,PWRHYDCANMW01,2029,1
NAmerica,PWRSPVCANMW01,2029,1
NAmerica,PWRWNDCANMW01,2029,1
NAmerica,PWRBIOCANMW01,2029,1
NAmerica,PWRHYDCANOT01,2029,1
NAmerica,PWRSPVCANOT01,2029,1
NAmerica,PWRWNDCANOT01,2029,1
NAmerica,PWRBIOCANOT01,2029,1
NAmerica,PWRHYDCANQC01,2029,1
NAmerica,PWRSPVCANQC01,2029,1
NAmerica,PWRWNDCANQC01,2029,1
NAmerica,PWRBIOCANQC01,2029,1
NAmerica,PWRHYDCANAT01,2029,1
NAmerica,PWRSPVCANAT01,2029,1
NAmerica,PWRWNDCANAT01,2029,1
NAmerica,PWRBIOCANAT01,2029,1
NAmerica,PWRHYDCANWS01,2030,1
NAmerica,PWRSPVCANWS01,2030,1
NAmerica,PWRWNDCANWS01,2030,1
NAmerica,PWRBIOCANWS01,2030,1
NAmerica,PWRHYDCANMW01,2030,1
NAmerica,PWRSPVCANMW01,2030,1
NAmerica,PWRWNDCANMW01,2030,1
NAmerica,PWRBIOCANMW01,2030,1
NAmerica,PWRHYDCANOT01,2030,1
NAmerica,PWRSPVCANOT01,2030,1
NAmerica,PWRWNDCANOT01,2030,1
NAmerica,PWRBIOCANOT01,2030,1
NAmerica,PWRHYDCANQC01,2030,1
NAmerica,PWRSPVCANQC01,2030,1
NAmerica,PWRWNDCANQC01,2030,1
NAmerica,PWRBIOCANQC01,2030,1
NAmerica,PWRHYDCANAT01,2030,1
NAmerica,PWRSPVCANAT01,2030,1
NAmerica,PWRWNDCANAT01,2030,1
NAmerica,PWRBIOCANAT01,2030,1
NAmerica,PWRHYDCANWS01,2031,1
NAmerica,PWRSPVCANWS01,2031,1
NAmerica,PWRWNDCANWS01,2031,1
NAmerica,PWRBIOCANWS01,2031,1
NAmerica,PWRHYDCANMW01,2031,1
NAmerica,PWRSPVCANMW01,2031,1
NAmerica,PWRWNDCANMW01,2031,1
NAmerica,PWRBIOCANMW01,2031,1
NAmerica,PWRHYDCANOT01,2031,1
NAmerica,PWRSPVCANOT01,2031,1
NAmerica,PWRWNDCANOT01,2031,1
NAmerica,PWRBIOCANOT01,2031,1
NAmerica,PWRHYDCANQC01,2031,1
NAmerica,PWRSPVCANQC01,2031,1
NAmerica,PWRWNDCANQC01,2031,1
NAmerica,PWRBIOCANQC01,2031,1
NAmerica,PWRHYDCANAT01,2031,1
NAmerica,PWRSPVCANAT01,2031,1
NAmerica,PWRWNDCANAT01,2031,1
NAmerica,PWRBIOCANAT01,2031,1
NAmerica,PWRHYDCANWS01,2032,1
NAmerica,PWRSPVCANWS01,2032,1
NAmerica,PWRWNDCANWS01,2032,1
NAmerica,PWRBIOCANWS01,2032,1
NAmerica,PWRHYDCANMW01,2032,1
NAmerica,PWRSPVCANMW01,2032,1
NAmerica,PWRWNDCANMW01,2032,1
NAmerica,PWRBIOCANMW01,2032,1
NAmerica,PWRHYDCANOT01,2032,1
NAmerica,PWRSPVCANOT01,2032,1
NAmerica,PWRWNDCANOT01,2032,1
NAmerica,PWRBIOCANOT01,2032,1
NAmerica,PWRHYDCANQC01,2032,1
NAmerica,PWRSPVCANQC01,2032,1
NAmerica,PWRWNDCANQC01,2032,1
NAmerica,PWRBIOCANQC01,2032,1
NAmerica,PWRHYDCANAT01,2032,1
NAmerica,PWRSPVCANAT01,2032,1
NAmerica,PWRWNDCANAT01,2032,1
NAmerica,PWRBIOCANAT01,2032,1
NAmerica,PWRHYDCANWS01,2033,1
NAmerica,PWRSPVCANWS01,2033,1
NAmerica,PWRWNDCANWS01,2033,1
NAmerica,PWRBIOCANWS01,2033,1
NAmerica,PWRHYDCANMW01,2033,1
NAmerica,PWRSPVCANMW01,2033,1
NAmerica,PWRWNDCANMW01,2033,1
NAmerica,PWRBIOCANMW01,2033,1
NAmerica,PWRHYDCANOT01,2033,1
NAmerica,PWRSPVCANOT01,2033,1
NAmerica,PWRWNDCANOT01,2033,1
NAmerica,PWRBIOCANOT01,2033,1
NAmerica,PWRHYDCANQC01,2033,1
NAmerica,PWRSPVCANQC01,2033,1
NAmerica,PWRWNDCANQC01,2033,1
NAmerica,PWRBIOCANQC01,2033,1
NAmerica,PWRHYDCANAT01,2033,1
NAmerica,PWRSPVCANAT01,2033,1
NAmerica,PWRWNDCANAT01,2033,1
NAmerica,PWRBIOCANAT01,2033,1
NAmerica,PWRHYDCANWS01,2034,1
NAmerica,PWRSPVCANWS01,2034,1
NAmerica,PWRWNDCANWS01,2034,1
NAmerica,PWRBIOCANWS01,2034,1
NAmerica,PWRHYDCANMW01,2034,1
NAmerica,PWRSPVCANMW01,2034,1
NAmerica,PWRWNDCANMW01,2034,1
NAmerica,PWRBIOCANMW01,2034,1
NAmerica,PWRHYDCANOT01,2034,1
NAmerica,PWRSPVCANOT01,2034,1
NAmerica,PWRWNDCANOT01,2034,1
NAmerica,PWRBIOCANOT01,2034,1
NAmerica,PWRHYDCANQC01,2034,1
NAmerica,PWRSPVCANQC01,2034,1
NAmerica,PWRWNDCANQC01,2034,1
NAmerica,PWRBIOCANQC01,2034,1
NAmerica,PWRHYDCANAT01,2034,1
NAmerica,PWRSPVCANAT01,2034,1
NAmerica,PWRWNDCANAT01,2034,1
NAmerica,PWRBIOCANAT01,2034,1
NAmerica,PWRHYDCANWS01,2035,1
NAmerica,PWRSPVCANWS01,2035,1
NAmerica,PWRWNDCANWS01,2035,1
NAmerica,PWRBIOCANWS01,2035,1
NAmerica,PWRHYDCANMW01,2035,1
NAmerica,PWRSPVCANMW01,2035,1
NAmerica,PWRWNDCANMW01,2035,1
NAmerica,PWRBIOCANMW01,2035,1
NAmerica,PWRHYDCANOT01,2035,1
NAmerica,PWRSPVCANOT01,2035,1
NAmerica,PWRWNDCANOT01,2035,1
NAmerica,PWRBIOCANOT01,2035,1
NAmerica,PWRHYDCANQC01,2035,1
NAmerica,PWRSPVCANQC01,2035,1
NAmerica,PWRWNDCANQC01,2035,1
NAmerica,PWRBIOCANQC01,2035,1
NAmerica,PWRHYDCANAT01,2035,1
NAmerica,PWRSPVCANAT01,2035,1
NAmerica,PWRWNDCANAT01,2035,1
NAmerica,PWRBIOCANAT01,2035,1
NAmerica,PWRHYDCANWS01,2036,1
NAmerica,PWRSPVCANWS01,2036,1
NAmerica,PWRWNDCANWS01,2036,1
NAmerica,PWRBIOCANWS01,2036,1
NAmerica,PWRHYDCANMW01,2036,1
NAmerica,PWRSPVCANMW01,2036,1
NAmerica,PWRWNDCANMW01,2036,1
NAmerica,PWRBIOCANMW01,2036,1
NAmerica,PWRHYDCANOT01,2036,1
NAmerica,PWRSPVCANOT01,2036,1
NAmerica,PWRWNDCANOT01,2036,1
NAmerica,PWRBIOCANOT01,2036,1
NAmerica,PWRHYDCANQC01,2036,1
NAmerica,PWRSPVCANQC01,2036,1
NAmerica,PWRWNDCANQC01,2036,1
NAmerica,PWRBIOCANQC01,2036,1
NAmerica,PWRHYDCANAT01,2036,1
NAmerica,PWRSPVCANAT01,2036,1
NAmerica,PWRWNDCANAT01,2036,1
NAmerica,PWRBIOCANAT01,2036,1
NAmerica,PWRHYDCANWS01,2037,1
NAmerica,PWRSPVCANWS01,2037,1
NAmerica,PWRWNDCANWS01,2037,1
NAmerica,PWRBIOCANWS01,2037,1
NAmerica,PWRHYDCANMW01,2037,1
NAmerica,PWRSPVCANMW01,2037,1
NAmerica,PWRWNDCANMW01,2037,1
NAmerica,PWRBIOCANMW01,2037,1
NAmerica,PWRHYDCANOT01,2037,1
NAmerica,PWRSPVCANOT01,2037,1
NAmerica,PWRWNDCANOT01,2037,1
NAmerica,PWRBIOCANOT01,2037,1
NAmerica,PWRHYDCANQC01,2037,1
NAmerica,PWRSPVCANQC01,2037,1
NAmerica,PWRWNDCANQC01,2037,1
NAmerica,PWRBIOCANQC01,2037,1
NAmerica,PWRHYDCANAT01,2037,1
NAmerica,PWRSPVCANAT01,2037,1
NAmerica,PWRWNDCANAT01,2037,1
NAmerica,PWRBIOCANAT01,2037,1
NAmerica,PWRHYDCANWS01,2038,1
NAmerica,PWRSPVCANWS01,2038,1
NAmerica,PWRWNDCANWS01,2038,1
NAmerica,PWRBIOCANWS01,2038,1
NAmerica,PWRHYDCANMW01,2038,1
NAmerica,PWRSPVCANMW01,2038,1
NAmerica,PWRWNDCANMW01,2038,1
NAmerica,PWRBIOCANMW01,2038,1
NAmerica,PWRHYDCANOT01,2038,1
NAmerica,PWRSPVCANOT01,2038,1
NAmerica,PWRWNDCANOT01,2038,1
NAmerica,PWRBIOCANOT01,2038,1
NAmerica,PWRHYDCANQC01,2038,1
NAmerica,PWRSPVCANQC01,2038,1
NAmerica,PWRWNDCANQC01,2038,1
NAmerica,PWRBIOCANQC01,2038,1
NAmerica,PWRHYDCANAT01,2038,1
NAmerica,PWRSPVCANAT01,2038,1
NAmerica,PWRWNDCANAT01,2038,1
NAmerica,PWRBIOCANAT01,2038,1
NAmerica,PWRHYDCANWS01,2039,1
NAmerica,PWRSPVCANWS01,2039,1
NAmerica,PWRWNDCANWS01,2039,1
NAmerica,PWRBIOCANWS01,2039,1
NAmerica,PWRHYDCANMW01,2039,1
NAmerica,PWRSPVCANMW01,2039,1
NAmerica,PWRWNDCANMW01,2039,1
NAmerica,PWRBIOCANMW01,2039,1
NAmerica,PWRHYDCANOT01,2039,1
NAmerica,PWRSPVCANOT01,2039,1
NAmerica,PWRWNDCANOT01,2039,1
NAmerica,PWRBIOCANOT01,2039,1
NAmerica,PWRHYDCANQC01,2039,1
NAmerica,PWRSPVCANQC01,2039,1
NAmerica,PWRWNDCANQC01,2039,1
NAmerica,PWRBIOCANQC01,2039,1
NAmerica,PWRHYDCANAT01,2039,1
NAmerica,PWRSPVCANAT01,2039,1
NAmerica,PWRWNDCANAT01,2039,1
NAmerica,PWRBIOCANAT01,2039,1
NAmerica,PWRHYDCANWS01,2040,1
NAmerica,PWRSPVCANWS01,2040,1
NAmerica,PWRWNDCANWS01,2040,1
NAmerica,PWRBIOCANWS01,2040,1
NAmerica,PWRHYDCANMW01,2040,1
NAmerica,PWRSPVCANMW01,2040,1
NAmerica,PWRWNDCANMW01,2040,1
NAmerica,PWRBIOCANMW01,2040,1
NAmerica,PWRHYDCANOT01,2040,1
NAmerica,PWRSPVCANOT01,2040,1
NAmerica,PWRWNDCANOT01,2040,1
NAmerica,PWRBIOCANOT01,2040,1
NAmerica,PWRHYDCANQC01,2040,1
NAmerica,PWRSPVCANQC01,2040,1
NAmerica,PWRWNDCANQC01,2040,1
NAmerica,PWRBIOCANQC01,2040,1
NAmerica,PWRHYDCANAT01,2040,1
NAmerica,PWRSPVCANAT01,2040,1
NAmerica,PWRWNDCANAT01,2040,1
NAmerica,PWRBIOCANAT01,2040,1
NAmerica,PWRHYDCANWS01,2041,1
NAmerica,PWRSPVCANWS01,2041,1
NAmerica,PWRWNDCANWS01,2041,1
NAmerica,PWRBIOCANWS01,2041,1
NAmerica,PWRHYDCANMW01,2041,1
NAmerica,PWRSPVCANMW01,2041,1
NAmerica,PWRWNDCANMW01,2041,1
NAmerica,PWRBIOCANMW01,2041,1
NAmerica,PWRHYDCANOT01,2041,1
NAmerica,PWRSPVCANOT01,2041,1
NAmerica,PWRWNDCANOT01,2041,1
NAmerica,PWRBIOCANOT01,2041,1
NAmerica,PWRHYDCANQC01,2041,1
NAmerica,PWRSPVCANQC01,2041,1
NAmerica,PWRWNDCANQC01,2041,1
NAmerica,PWRBIOCANQC01,2041,1
NAmerica,PWRHYDCANAT01,2041,1
NAmerica,PWRSPVCANAT01,2041,1
NAmerica,PWRWNDCANAT01,2041,1
NAmerica,PWRBIOCANAT01,2041,1
